"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/1994/09/27/world/city-yawns-roads-snarl-as-clinton-visits-un.html","Francis Clines","1994-09-27","","1260","null","The New York Times","World","News","article","City Yawns, Roads Snarl As Clinton Visits U.N.","City Yawns, Roads Snarl As Clinton Visits U.N."
"https://www.nytimes.com/1994/12/02/business/the-media-business-advertising-addenda-foote-cone-gets-a-tourism-account.html","Stuart Elliott","1994-12-02","","100","null","The New York Times","Business Day","News","article","Foote, Cone Gets A Tourism Account","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA; Foote, Cone Gets A Tourism Account"
"https://www.nytimes.com/1994/09/20/business/contract-for-e-systems.html","Bloomberg News","1994-09-20","","28","null","The New York Times","Business Day","News","article","Contract for E-Systems","Contract for E-Systems"
"https://www.nytimes.com/1994/06/01/business/dow-edges-up-1.23-in-listless-trading-day.html","Anthony Ramirez","1994-06-01","","628","null","The New York Times","Business Day","News","article","Dow Edges Up 1.23 in Listless Trading Day","Dow Edges Up 1.23 in Listless Trading Day"
"https://www.nytimes.com/1994/10/27/world/the-jordan-israel-accord-the-arab-world-victory-is-seen-only-for-us-and-israel.html","null","1994-10-27","","911","null","The New York Times","World","An Analysis; News Analysis","article","Victory Is Seen Only for U.S. and Israel","THE JORDAN-ISRAEL ACCORD: THE ARAB WORLD; Victory Is Seen Only for U.S. and Israel"
"https://www.nytimes.com/1994/12/13/business/credit-markets-bonds-drop-in-advance-of-inflation-data.html","Robert Hurtado","1994-12-13","","693","null","The New York Times","Business Day","News","article","Bonds Drop In Advance of Inflation Data","CREDIT MARKETS; Bonds Drop In Advance of Inflation Data"
"https://www.nytimes.com/1994/04/20/business/tobacco-industry-tries-a-new-pitch-openness.html","Michael Janofsky","1994-04-20","","1304","null","The New York Times","Business Day","News","article","Tobacco Industry Tries A New Pitch: Openness","Tobacco Industry Tries A New Pitch: Openness"
"https://www.nytimes.com/1994/12/22/business/gm-raising-many-prices-as-costs-of-materials-rise.html","James Bennet","1994-12-22","","645","null","The New York Times","Business Day","News","article","G.M. Raising Many Prices As Costs of Materials Rise","G.M. Raising Many Prices As Costs of Materials Rise"
"https://www.nytimes.com/1994/06/17/business/an-executive-quits-lehman.html","Bloomberg News","1994-06-17","","181","null","The New York Times","Business Day","News","article","An Executive Quits Lehman","An Executive Quits Lehman"
"https://www.nytimes.com/1994/12/21/business/company-news-3do-shares-fall-as-company-cuts-research-efforts.html","Bloomberg News","1994-12-21","","100","null","The New York Times","Business Day","News","article","3DO SHARES FALL AS COMPANY CUTS RESEARCH EFFORTS","COMPANY NEWS; 3DO SHARES FALL AS COMPANY CUTS RESEARCH EFFORTS"
"https://www.nytimes.com/1994/09/15/world/under-pressure-algeria-moves-militants-from-jail-to-house-arrest.html","null","1994-09-15","","925","null","The New York Times","World","News","article","Under Pressure, Algeria Moves Militants From Jail to House Arrest","Under Pressure, Algeria Moves Militants From Jail to House Arrest"
"https://www.nytimes.com/1994/04/23/business/key-rates-872954.html","null","1994-04-23","","126","null","The New York Times","Business Day","Statistics","article","Key Rates","Key Rates"
"https://www.nytimes.com/1994/05/24/business/business-objects-to-a-code-in-china.html","Edward Gargan","1994-05-24","","1069","null","The New York Times","Business Day","News","article","Business Objects to a Code in China","Business Objects to a Code in China"
"https://www.nytimes.com/1994/03/06/business/television-shopping-is-stepping-up-in-class.html","Scott McMurray","1994-03-06","A NEW generation of TV home shopping shows is set to begin this spring and the medium's message is about to take a quantum leap upscale.\n\nGone are the hallmarks of the current crop of shows: the cheesy sets and dowdy hosts and the hours of hard-se...","1978","null","The New York Times","Business Day","News","article","Television Shopping Is Stepping Up in Class","Television Shopping Is Stepping Up in Class"
"https://www.nytimes.com/1994/05/03/business/the-media-business-advertising-addenda-people-968064.html","Stuart Elliott","1994-05-03","","86","null","The New York Times","Business Day","News","article","People","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA; People"
"https://www.nytimes.com/1994/01/19/business/company-news-japan-airlines-will-cut-5000-jobs-in-revamping.html","Andrew Pollack","1994-01-19","","831","null","The New York Times","Business Day","News","article","Japan Airlines Will Cut 5,000 Jobs in Revamping","COMPANY NEWS; Japan Airlines Will Cut 5,000 Jobs in Revamping"
"https://www.nytimes.com/1994/01/13/business/worldbusiness/IHT-alcatel-expected-to-control-framatome.html","Jacques Neher","1994-01-13","Framatome SA, the French state- controlled builder of nuclear power plants, will enter the private sector, the Industry Ministry said Wednesday, and Alcatel Alsthom SA appeared likely to become its new owner..Gérard Longuet, the industry minister,","2616","null","International Herald Tribune","Business Day","null","article","Alcatel Expected to Control Framatome","Alcatel Expected to Control Framatome"
"https://www.nytimes.com/1994/09/22/world/mission-to-haiti-in-port-au-prince-american-commanders-give-cedras-a-warning.html","John Kifner","1994-09-22","","996","null","The New York Times","World","News","article","American Commanders Give Cedras A Warning","MISSION TO HAITI: IN PORT-AU-PRINCE; American Commanders Give Cedras A Warning"
"https://www.nytimes.com/1994/10/07/business/worldbusiness/IHT-camdessus-will-stick-to-his-guns-on-aid.html","Alan Friedman","1994-10-07","Four days after the Group of Seven industrialized countries firmly rejected his proposal for $52 billion of new financial aid for developing countries, the managing director of the International Monetary Fund said Thursday he would press for its a...","2546","null","International Herald Tribune","Business Day","null","article","Camdessus Will Stick to His Guns on Aid","Camdessus Will Stick to His Guns on Aid"
"https://www.nytimes.com/1994/02/27/business/business-diary-february-20-25.html","null","1994-02-27","","1531","null","The New York Times","Business Day","News","article","Business Diary: February 20-25","Business Diary: February 20-25"
