"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/1992/02/14/business/providing-affordable-apartments-lowincome-housing-units-are.html","Diana Shaman","1992-02-14","It took Federal tax credits and two incentive programs offered by New York City to create an unusual mix of affordable housing and room for church activities in a $10 million project on the Upper West Side of Manhattan. The project was completed r...","895","null","The New York Times","Business Day","News","article","Providing Affordable Apartments;\nLow-Income Housing Units Are Included as a Manhattan Church Is Rebuilt","Providing Affordable Apartments;\nLow-Income Housing Units Are Included as a Manhattan Church Is Rebuilt"
"https://www.nytimes.com/1992/05/12/business/credit-markets-treasury-prices-slightly-higher.html","Kenneth Gilpin","1992-05-12","","915","null","The New York Times","Business Day","News","article","Treasury Prices Slightly Higher","CREDIT MARKETS; Treasury Prices Slightly Higher"
"https://www.nytimes.com/1992/11/29/business/the-executive-life-riding-bushs-coattails-right-out-of-their-jobs.html","Peter Becker","1992-11-29","DAWN Haley and her husband, Daniel, are about to lose their jobs. They know it will happen. They even know when: Jan. 20, 1993, around noon.\n\nMs. Haley is the deputy executive director for U.S. Savings Bonds at the Treasury Department. Mr. Haley i...","947","null","The New York Times","Business Day","News","article","The Executive Life;\nRiding Bush's Coattails Right Out of Their Jobs","The Executive Life;\nRiding Bush's Coattails Right Out of Their Jobs"
"https://www.nytimes.com/1992/03/29/world/tories-say-party-s-strategy-is-hurting-campaign.html","Craig Whitney","1992-03-29","","861","null","The New York Times","World","News","article","Tories Say Party's Strategy Is Hurting Campaign","Tories Say Party's Strategy Is Hurting Campaign"
"https://www.nytimes.com/1992/07/19/business/all-about-electronic-bulletin-boards-it-s-no-longer-just-techno-hobbyists-who.html","Judith Berck","1992-07-19","","1388","null","The New York Times","Business Day","News","article","All About/Electronic Bulletin Boards; It's No Longer Just Techno-Hobbyists Who Meet by Modem","All About/Electronic Bulletin Boards; It's No Longer Just Techno-Hobbyists Who Meet by Modem"
"https://www.nytimes.com/1992/11/02/business/the-media-business-i-got-my-post-through.html","null","1992-11-02","","240","null","The New York Times","Business Day","News","article","I Got My Post Through . . .","THE MEDIA BUSINESS; I Got My Post Through . . ."
"https://www.nytimes.com/1992/01/22/business/the-media-business-advertising-addenda-accounts-431992.html","Geraldine Fabrikant","1992-01-22","","84","null","The New York Times","Business Day","News","article","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA; Accounts"
"https://www.nytimes.com/1992/02/17/business/energy-industry-takes-some-radical-paths.html","Matthew Wald","1992-02-17","","1513","null","The New York Times","Business Day","News","article","Energy Industry Takes Some Radical Paths","Energy Industry Takes Some Radical Paths"
"https://www.nytimes.com/1992/07/23/world/what-is-a-team-un-delays-bosnia-s-olympians.html","John Burns","1992-07-23","","929","null","The New York Times","World","News","article","What Is a Team? U.N. Delays Bosnia's Olympians","What Is a Team? U.N. Delays Bosnia's Olympians"
"https://www.nytimes.com/1992/01/15/business/securities-firms-merge.html","Bloomberg News","1992-01-15","","73","null","The New York Times","Business Day","News","article","Securities Firms Merge","Securities Firms Merge"
