"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/1984/06/14/business/company-briefs-260070.html","null","1984-06-14","","285","null","The New York Times","Business Day","News","article","COMPANY BRIEFS","COMPANY BRIEFS"
"https://www.nytimes.com/1984/06/14/business/vicorp-to-buy-sambo-s-units.html","null","1984-06-14","","110","null","The New York Times","Business Day","News","article","Vicorp to Buy Sambo's Units","Vicorp to Buy Sambo's Units"
"https://www.nytimes.com/1984/06/06/world/cia-said-to-overspend-its-budget-on-nicaragua.html","Martin Tolchin","1984-06-06","","579","null","The New York Times","World","News","article","C.I.A. SAID TO OVERSPEND ITS BUDGET ON NICARAGUA","C.I.A. SAID TO OVERSPEND ITS BUDGET ON NICARAGUA"
"https://www.nytimes.com/1984/08/11/business/air-florida-slots.html","null","1984-08-11","","101","null","The New York Times","Business Day","News","article","Air Florida Slots","Air Florida Slots"
"https://www.nytimes.com/1984/09/10/world/shultz-rules-out-a-testing-freeze-on-space-weapons.html","Bernard Gwertzman","1984-09-10","","1160","null","The New York Times","World","News","article","SHULTZ RULES OUT A TESTING FREEZE ON SPACE WEAPONS","SHULTZ RULES OUT A TESTING FREEZE ON SPACE WEAPONS"
"https://www.nytimes.com/1984/02/20/business/pilots-accept-eastern-plan.html","null","1984-02-20","","62","null","The New York Times","Business Day","News","article","Pilots Accept Eastern Plan","Pilots Accept Eastern Plan"
"https://www.nytimes.com/1984/03/14/business/union-carbide.html","null","1984-03-14","","87","null","The New York Times","Business Day","News","article","Union Carbide","Union Carbide"
"https://www.nytimes.com/1984/12/18/business/merrill-seeks-seat-in-tokyo.html","null","1984-12-18","","146","null","The New York Times","Business Day","News","article","Merrill Seeks Seat in Tokyo","Merrill Seeks Seat in Tokyo"
"https://www.nytimes.com/1984/01/28/business/business-digest-saturday-january-28-1984.html","null","1984-01-28","","655","null","The New York Times","Business Day","Summary","article","BUSINESS DIGEST SATURDAY, JANUARY 28, 1984","BUSINESS DIGEST SATURDAY, JANUARY 28, 1984"
"https://www.nytimes.com/1984/01/01/world/lower-oil-revenue-a-factor-in-nigeria-coup.html","Clyde Farnsworth","1984-01-01","","763","null","The New York Times","World","News","article","LOWER OIL REVENUE A FACTOR IN NIGERIA COUP","LOWER OIL REVENUE A FACTOR IN NIGERIA COUP"
"https://www.nytimes.com/1984/04/26/world/french-demonstrate-for-secular-schools.html","null","1984-04-26","","195","null","The New York Times","World","News","article","French Demonstrate For Secular Schools","French Demonstrate For Secular Schools"
"https://www.nytimes.com/1984/07/07/business/patents-mittens-for-making-a-dog-s-life-easier.html","Stacy Jones","1984-07-07","","66","null","The New York Times","Business Day","News","article","PATENTS ; Mittens for Making A Dog's Life Easier","PATENTS ; Mittens for Making A Dog's Life Easier"
"https://www.nytimes.com/1984/01/25/business/planning-research-corp-reports-earnings-for-qtr-to-dec-31.html","null","1984-01-25","","68","null","The New York Times","Business Day","Statistics","article","PLANNING RESEARCH CORP reports earnings for Qtr to Dec 31","PLANNING RESEARCH CORP reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1984/06/24/world/mitterrand-visits-stalingrad-sites.html","Seth Mydans","1984-06-24","","711","null","The New York Times","World","News","article","MITTERRAND VISITS STALINGRAD SITES","MITTERRAND VISITS STALINGRAD SITES"
"https://www.nytimes.com/1984/04/02/world/nato-issue-when-to-let-its-ships-fire.html","Drew Middleton","1984-04-02","","622","null","The New York Times","World","An Analysis","article","NATO ISSUE: WHEN TO LET ITS SHIPS FIRE","NATO ISSUE: WHEN TO LET ITS SHIPS FIRE"
"https://www.nytimes.com/1984/12/26/business/tax-exempt-issuers-in-rush.html","Michael Quint","1984-12-26","","1250","null","The New York Times","Business Day","News","article","TAX-EXEMPT ISSUERS IN RUSH","TAX-EXEMPT ISSUERS IN RUSH"
"https://www.nytimes.com/1984/01/28/business/vw-porsche-split.html","null","1984-01-28","","57","null","The New York Times","Business Day","News","article","VW-Porsche Split","VW-Porsche Split"
"https://www.nytimes.com/1984/08/07/business/advertising-outlays-up.html","Pamela Hollie","1984-08-07","","178","null","The New York Times","Business Day","News","article","Outlays Up","ADVERTISING; Outlays Up"
"https://www.nytimes.com/1984/02/14/world/trudeau-to-meet-chernenko-to-discuss-nuclear-arsenals.html","null","1984-02-14","","93","null","The New York Times","World","News","article","Trudeau to Meet Chernenko To Discuss Nuclear Arsenals","Trudeau to Meet Chernenko To Discuss Nuclear Arsenals"
"https://www.nytimes.com/1984/10/04/business/sale-to-japan-of-oil-backed.html","null","1984-10-04","","175","null","The New York Times","Business Day","News","article","Sale to Japan Of Oil Backed","Sale to Japan Of Oil Backed"
"https://www.nytimes.com/1984/02/15/business/feb-1-10-auto-sales-rose-32.6.html","null","1984-02-15","","648","null","The New York Times","Business Day","News","article","FEB. 1-10 AUTO SALES ROSE 32.6%","FEB. 1-10 AUTO SALES ROSE 32.6%"
"https://www.nytimes.com/1984/08/22/business/business-people-bank-chief-named-at-florida-national.html","Kenneth Gilpin","1984-08-22","","369","null","The New York Times","Business Day","News","article","BANK CHIEF NAMED AT FLORIDA NATIONAL","BUSINESS PEOPLE; BANK CHIEF NAMED AT FLORIDA NATIONAL"
"https://www.nytimes.com/1984/07/21/business/superior-care.html","null","1984-07-21","","105","null","The New York Times","Business Day","News","article","Superior Care","Superior Care"
"https://www.nytimes.com/1984/04/01/world/arms-unit-critical-of-left-and-right.html","Leslie Gelb","1984-04-01","","831","null","The New York Times","World","News","article","ARMS UNIT CRITICAL OF LEFT AND RIGHT","ARMS UNIT CRITICAL OF LEFT AND RIGHT"
"https://www.nytimes.com/1984/04/06/business/advertising-tv-series-to-be-based-on-outside-magazine.html","Philip Dougherty","1984-04-06","","202","null","The New York Times","Business Day","News","article","TV Series to Be Based On Outside Magazine","ADVERTISING; TV Series to Be Based On Outside Magazine"
"https://www.nytimes.com/1984/08/20/business/treasury-to-sell-8.5-billion-of-notes.html","null","1984-08-20","","451","null","The New York Times","Business Day","News","article","TREASURY TO SELL $8.5 BILLION OF NOTES","TREASURY TO SELL $8.5 BILLION OF NOTES"
"https://www.nytimes.com/1984/05/16/world/blunt-talk-marks-reagan-s-welcome-for-mexico-s-chief.html","null","1984-05-16","","937","null","The New York Times","World","News","article","BLUNT TALK MARKS REAGAN'S WELCOME FOR MEXICO'S CHIEF","BLUNT TALK MARKS REAGAN'S WELCOME FOR MEXICO'S CHIEF"
"https://www.nytimes.com/1984/09/20/business/145-million-bond-sale-by-jersey.html","null","1984-09-20","","126","null","The New York Times","Business Day","News","article","$145 Million Bond Sale by Jersey","$145 Million Bond Sale by Jersey"
"https://www.nytimes.com/1984/09/06/business/yugoslav-prices-climb.html","null","1984-09-06","","52","null","The New York Times","Business Day","News","article","Yugoslav Prices Climb","Yugoslav Prices Climb"
