"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/1993/04/30/world/buckingham-palace-will-offer-12.50-tours.html","William Schmidt","1993-04-30","","1026","null","The New York Times","World","News","article","Buckingham Palace Will Offer $12.50 Tours","Buckingham Palace Will Offer $12.50 Tours"
"https://www.nytimes.com/1993/07/20/business/the-media-business-advertising-moscow-draws-line-on-cigarette-and-liquor-ads.html","Michael Janofsky","1993-07-20","","620","null","The New York Times","Business Day","News","article","Moscow Draws Line on Cigarette and Liquor Ads","THE MEDIA BUSINESS: ADVERTISING; Moscow Draws Line on Cigarette and Liquor Ads"
"https://www.nytimes.com/1993/01/24/world/jackson-in-haiti-cautions-military.html","Howard French","1993-01-24","","655","null","The New York Times","World","News","article","JACKSON, IN HAITI, CAUTIONS MILITARY","JACKSON, IN HAITI, CAUTIONS MILITARY"
"https://www.nytimes.com/1993/02/28/world/guatemala-round-ends-some-gains-cited.html","null","1993-02-28","","184","null","The New York Times","World","News","article","Guatemala Round Ends; Some Gains Cited","Guatemala Round Ends; Some Gains Cited"
"https://www.nytimes.com/1993/09/27/world/isolated-foes-of-yeltsin-are-sad-but-still-defiant.html","Steven Erlanger","1993-09-27","","1314","null","The New York Times","World","News","article","Isolated Foes of Yeltsin Are Sad but Still Defiant","Isolated Foes of Yeltsin Are Sad but Still Defiant"
"https://www.nytimes.com/1993/07/19/world/export-of-prison-goods-seems-to-continue.html","null","1993-07-19","","603","null","The New York Times","World","News","article","Export of Prison Goods Seems to Continue","Export of Prison Goods Seems to Continue"
"https://www.nytimes.com/1993/05/20/world/muslim-croatian-clashes.html","Chuck Sudetic","1993-05-20","","344","null","The New York Times","World","News","article","Muslim-Croatian Clashes","Muslim-Croatian Clashes"
"https://www.nytimes.com/1993/05/06/business/big-brother-and-the-computer-age.html","John Markoff","1993-05-06","","1641","null","The New York Times","Business Day","News","article","Big Brother and the Computer Age","Big Brother and the Computer Age"
"https://www.nytimes.com/1993/12/10/world/15-egyptian-militants-held-on-plot-charges.html","null","1993-12-10","","143","null","The New York Times","World","News","article","15 Egyptian Militants Held on Plot Charges","15 Egyptian Militants Held on Plot Charges"
"https://www.nytimes.com/1993/12/12/business/the-executive-life-this-is-one-facility-not-being-eliminated.html","Jill Fraser","1993-12-12","IT isn't always easy being an executive. Richard Winter, chairman of the Executive Health Group, a New York City-based health-service concern, was frequently approached in the men's room by employees with requests for raises or management suggesti...","981","null","The New York Times","Business Day","News","article","The Executive Life;\nThis Is One Facility Not Being Eliminated","The Executive Life;\nThis Is One Facility Not Being Eliminated"
