"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/1995/12/19/world/us-troops-still-trickle-into-bosnia.html","Raymond Bonner","1995-12-19","","704","null","The New York Times","World","News","article","U.S. Troops Still Trickle Into Bosnia","U.S. Troops Still Trickle Into Bosnia"
"https://www.nytimes.com/1995/11/22/world/bagamoyo-journal-an-arts-school-in-search-of-a-soul.html","Donatella Lorch","1995-11-22","","846","null","The New York Times","World","News","article","Bagamoyo Journal;An Arts School in Search of a Soul","Bagamoyo Journal;An Arts School in Search of a Soul"
"https://www.nytimes.com/1995/12/11/business/pc-makers-are-focusing-on-finetuning-the-sound.html","null","1995-12-11","The personal computer, which is swiftly evolving into an all-purpose home entertainment and work center, has lagged behind in a sound-technology backwater. While you can listen to National Public Radio on the Internet or slide Beethoven into your ...","1034","null","The New York Times","Business Day","News","article","PC Makers Are Focusing on Fine-Tuning the Sound","PC Makers Are Focusing on Fine-Tuning the Sound"
"https://www.nytimes.com/1995/08/09/business/worldbusiness/IHT-make-crisis-an-opportunity-taiwans-bank-chief-says.html","Kevin Murphy","1995-08-09","As Taiwan's financial markets stabilized after an embarrassing week of instability, its central bank chief said the country should abandon its lax approach to regulation and require banks to have deposit insurance..Defending his efforts to stem a ...","3217","null","International Herald Tribune","Business Day","null","article","Make Crisis an 'Opportunity,' Taiwan's Bank Chief Says","Make Crisis an 'Opportunity,' Taiwan's Bank Chief Says"
"https://www.nytimes.com/1995/12/19/business/company-news-tandy-to-buy-back-shares-and-increase-dividend.html","Dow Jones","1995-12-19","","111","null","The New York Times","Business Day","News","article","COMPANY NEWS;TANDY TO BUY BACK SHARES AND INCREASE DIVIDEND","COMPANY NEWS;TANDY TO BUY BACK SHARES AND INCREASE DIVIDEND"
"https://www.nytimes.com/1995/11/07/world/assassination-in-israel-the-arabs-jerusalem-is-milestone-for-arab-leaders.html","Douglas Jehl","1995-11-07","","1318","null","The New York Times","World","News","article","ASSASSINATION IN ISRAEL: THE ARABS;Jerusalem Is Milestone for Arab Leaders","ASSASSINATION IN ISRAEL: THE ARABS;Jerusalem Is Milestone for Arab Leaders"
"https://www.nytimes.com/1995/12/09/your-money/IHT-briefcase-central-asia-vehicle-aimsto-be-home-by-christmas.html","null","1995-12-09","Investment house John Govett & Co. in London is marketing the Second Central Asian Investment Co., a closed-end fund investing in the central Asian republics of the former Soviet Union and in Siberia. Govett is seeking to raise $60 million in time...","791","null","International Herald Tribune","Your Money","null","article","BRIEFCASE : Central Asia Vehicle AimsTo Be Home by Christmas","BRIEFCASE : Central Asia Vehicle AimsTo Be Home by Christmas"
"https://www.nytimes.com/1995/12/23/world/world-news-briefs-government-ousted-in-mauritius-election.html","null","1995-12-23","","205","null","The New York Times","World","News","article","WORLD NEWS BRIEFS;Government Ousted In Mauritius Election","WORLD NEWS BRIEFS;Government Ousted In Mauritius Election"
"https://www.nytimes.com/1995/11/05/business/investing-it-for-schwab-the-vision-thing-may-not-be-enough.html","Reed Abelson","1995-11-05","","2185","null","The New York Times","Business Day","News","article","INVESTING IT;For Schwab, the Vision Thing May Not Be Enough","INVESTING IT;For Schwab, the Vision Thing May Not Be Enough"
"https://www.nytimes.com/1995/07/08/your-money/IHT-vacation-insurance-read-the-fine-print.html","Digby Larner","1995-07-08","ANSWERING the call of nature is not what most holiday insurers call a high risk activity. But on a skiing vacation earlier this yearone woman thought it easiest to slip behind a small hut on the piste.. It was at this unguarded moment, with her on...","4440","null","International Herald Tribune","Your Money","null","article","Vacation Insurance: Read the Fine Print","Vacation Insurance: Read the Fine Print"
"https://www.nytimes.com/1995/05/31/business/worldbusiness/IHT-banks-decry-gap-between-emu-and-actual-use-of.html","Tom Buerkle","1995-05-31","European bankers and industrialists increasingly fear that governments lack the political will to create a single currency by the end of the decade, despite signs that most European Union countries will be able to meet the economic criteria for do...","3449","null","International Herald Tribune","Business Day","null","article","Banks Decry Gap Between EMU and Actual Use of Money : A New Single-Currency Showdown","Banks Decry Gap Between EMU and Actual Use of Money : A New Single-Currency Showdown"
"https://www.nytimes.com/1995/12/14/business/us-reports-a-rebound-in-retail-sales.html","Kenneth Gilpin","1995-12-14","","726","null","The New York Times","Business Day","News","article","U.S. Reports A Rebound In Retail Sales","U.S. Reports A Rebound In Retail Sales"
"https://www.nytimes.com/1995/10/17/business/worldbusiness/IHT-cdl-becomes-a-top-10-chain-with-latest-deal-a.html","Michael Richardson","1995-10-17","When CDL Hotels International Ltd. renames its properties under one global brand Tuesday, it will be trying to make its image catch up with reality..Although the Singapore-based company now owns or has substantial equity in 53 hotels with nearly 1...","4439","null","International Herald Tribune","Business Day","null","article","CDL Becomes a Top 10 Chain With Latest Deal : A Global Hotel Empire Is Born","CDL Becomes a Top 10 Chain With Latest Deal : A Global Hotel Empire Is Born"
"https://www.nytimes.com/1995/12/03/business/market-timing.html","null","1995-12-03","","263","null","The New York Times","Business Day","Schedule","article","MARKET TIMING","MARKET TIMING"
"https://www.nytimes.com/1995/10/23/world/one-year-limit-on-us-troops-in-bosnia-now-an-estimate.html","Elaine Sciolino","1995-10-23","","1056","null","The New York Times","World","News","article","One-Year Limit on U.S. Troops in Bosnia Now an 'Estimate'","One-Year Limit on U.S. Troops in Bosnia Now an 'Estimate'"
"https://www.nytimes.com/1995/11/21/business/company-news-interco-agrees-to-buy-thomasville-furniture.html","Dow Jones","1995-11-21","","118","null","The New York Times","Business Day","News","article","COMPANY NEWS;INTERCO AGREES TO BUY THOMASVILLE FURNITURE","COMPANY NEWS;INTERCO AGREES TO BUY THOMASVILLE FURNITURE"
"https://www.nytimes.com/1995/06/01/world/conflict-in-the-balkans-excerpts-from-dole-s-statement-don-t-reinforce-a-failure.html","null","1995-06-01","","447","null","The New York Times","World","Text","article","CONFLICT IN THE BALKANS;Excerpts From Dole's Statement: Don't Reinforce a Failure","CONFLICT IN THE BALKANS;Excerpts From Dole's Statement: Don't Reinforce a Failure"
"https://www.nytimes.com/1995/04/03/business/worldbusiness/IHT-jobretraining-efforts-are-widespread-austria-opens.html","Brandon Mitchener","1995-04-03","","6450","null","International Herald Tribune","Business Day","null","article","Job-Retraining Efforts Are Widespread : Austria Opens New Paths","Job-Retraining Efforts Are Widespread : Austria Opens New Paths"
