"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/1991/02/24/world/coup-in-thailand-follows-old-pattern.html","Steven Erlanger","1991-02-24","","909","null","The New York Times","World","An Analysis; News Analysis","article","Coup in Thailand Follows Old Pattern","Coup in Thailand Follows Old Pattern"
"https://www.nytimes.com/1991/04/13/business/company-news-hasbro-extends-tonka-bid-again.html","null","1991-04-13","","164","null","The New York Times","Business Day","News","article","Hasbro Extends Tonka Bid Again","COMPANY NEWS; Hasbro Extends Tonka Bid Again"
"https://www.nytimes.com/1991/11/21/business/new-home-building-up-by-7.3.html","null","1991-11-21","","546","null","The New York Times","Business Day","News","article","New-Home Building Up by 7.3%","New-Home Building Up by 7.3%"
"https://www.nytimes.com/1991/12/28/business/business-digest-462691.html","null","1991-12-28","","617","null","The New York Times","Business Day","Summary","article","BUSINESS DIGEST","BUSINESS DIGEST"
"https://www.nytimes.com/1991/06/06/business/company-news-unisys-pushes-severance-offer.html","null","1991-06-06","","82","null","The New York Times","Business Day","News","article","Unisys Pushes Severance Offer","COMPANY NEWS; Unisys Pushes Severance Offer"
"https://www.nytimes.com/1991/07/30/world/summit-moscow-despite-euphoria-arms-control-deterrence-remains-potent-force.html","Eric Schmitt","1991-07-30","","1305","null","The New York Times","World","News","article","Despite Euphoria on Arms Control, Deterrence Remains a Potent Force","SUMMIT IN MOSCOW; Despite Euphoria on Arms Control, Deterrence Remains a Potent Force"
"https://www.nytimes.com/1991/10/29/business/arco-posts-loss-unocal-net-off-sharply.html","Thomas Hayes","1991-10-29","","490","null","The New York Times","Business Day","News","article","ARCO Posts Loss; Unocal Net Off Sharply","ARCO Posts Loss; Unocal Net Off Sharply"
"https://www.nytimes.com/1991/02/15/world/the-un-today.html","null","1991-02-15","","13","null","The New York Times","World","Schedule","article","The U.N. Today","The U.N. Today"
"https://www.nytimes.com/1991/11/03/world/middle-east-talks-ocean-away-pundits-former-players-offer-views-madrid-talks.html","Sabra Chartrand","1991-11-03","","1975","null","The New York Times","World","News","article","An Ocean Away, Pundits and Former Players Offer Views of Madrid Talks","THE MIDDLE EAST TALKS; An Ocean Away, Pundits and Former Players Offer Views of Madrid Talks"
"https://www.nytimes.com/1991/05/18/world/moscow-to-ask-help-from-west-on-reform-plan.html","Serge Schmemann","1991-05-18","","952","null","The New York Times","World","News","article","Moscow to Ask Help From West On Reform Plan","Moscow to Ask Help From West On Reform Plan"
"https://www.nytimes.com/1991/12/13/business/the-media-business-advertising-addenda-people-872691.html","null","1991-12-13","","32","null","The New York Times","Business Day","News","article","People","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA; People"
"https://www.nytimes.com/1991/04/05/business/company-news-home-shopping-settles-lawsuits.html","null","1991-04-05","","97","null","The New York Times","Business Day","News","article","Home Shopping Settles Lawsuits","COMPANY NEWS; Home Shopping Settles Lawsuits"
"https://www.nytimes.com/1991/09/02/business/the-media-business-reader-s-digest-aims-at-an-affluent-target.html","Stuart Elliott","1991-09-02","","605","null","The New York Times","Business Day","News","article","Reader's Digest Aims at an Affluent Target","THE MEDIA BUSINESS; Reader's Digest Aims at an Affluent Target"
"https://www.nytimes.com/1991/04/30/world/china-still-detains-dissidents-without-trials.html","null","1991-04-30","","683","null","The New York Times","World","News","article","China Still Detains Dissidents Without Trials","China Still Detains Dissidents Without Trials"
"https://www.nytimes.com/1991/05/26/world/iran-s-view-of-us-seems-to-soften.html","Alan Cowell","1991-05-26","","855","null","The New York Times","World","News","article","IRAN'S VIEW OF U.S. SEEMS TO SOFTEN","IRAN'S VIEW OF U.S. SEEMS TO SOFTEN"
"https://www.nytimes.com/1991/02/07/world/war-in-the-gulf-iraq-iraqis-sever-ties-with-six-nations.html","null","1991-02-07","","652","null","The New York Times","World","News","article","WAR IN THE GULF: Iraq; IRAQIS SEVER TIES WITH SIX NATIONS","WAR IN THE GULF: Iraq; IRAQIS SEVER TIES WITH SIX NATIONS"
"https://www.nytimes.com/1991/05/13/business/a-hard-line-from-china-on-trade.html","Keith Bradsher","1991-05-13","","1035","null","The New York Times","Business Day","News","article","A Hard Line From China On Trade","A Hard Line From China On Trade"
"https://www.nytimes.com/1991/06/16/world/security-seen-as-a-dividend-of-soviet-aid.html","Thomas Friedman","1991-06-16","","1322","null","The New York Times","World","News","article","Security Seen as a Dividend of Soviet Aid","Security Seen as a Dividend of Soviet Aid"
"https://www.nytimes.com/1991/09/06/world/the-un-today.html","null","1991-09-06","","26","null","The New York Times","World","Schedule","article","The U.N. Today","The U.N. Today"
"https://www.nytimes.com/1991/10/31/business/revamping-at-at-t.html","null","1991-10-31","","161","null","The New York Times","Business Day","News","article","Revamping At A.T.&T.","Revamping At A.T.&T."
"https://www.nytimes.com/1991/12/20/business/business-digest-292691.html","null","1991-12-20","","627","null","The New York Times","Business Day","Summary","article","BUSINESS DIGEST","BUSINESS DIGEST"
"https://www.nytimes.com/1991/12/27/business/consumer-rates-tax-exempt-yields-are-up-taxables-continue-to-drop.html","null","1991-12-27","","650","null","The New York Times","Business Day","News","article","Tax-Exempt Yields Are Up; Taxables Continue to Drop","CONSUMER RATES; Tax-Exempt Yields Are Up; Taxables Continue to Drop"
"https://www.nytimes.com/1991/03/30/world/bush-meets-estonia-s-leader-and-renews-a-plea-for-talks.html","null","1991-03-30","","87","null","The New York Times","World","News","article","Bush Meets Estonia's Leader And Renews a Plea for Talks","Bush Meets Estonia's Leader And Renews a Plea for Talks"
"https://www.nytimes.com/1991/09/14/business/executives.html","null","1991-09-14","","187","null","The New York Times","Business Day","News","article","EXECUTIVES","EXECUTIVES"
