"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/1993/01/21/business/company-news-amoco-chemical-selling-subsidiary-to-petrolite.html","Bloomberg News","1993-01-21","","84","null","The New York Times","Business Day","News","article","AMOCO CHEMICAL SELLING SUBSIDIARY TO PETROLITE","COMPANY NEWS; AMOCO CHEMICAL SELLING SUBSIDIARY TO PETROLITE"
"https://www.nytimes.com/1993/09/18/world/foreign-aid-overhaul-proposed.html","null","1993-09-18","","211","null","The New York Times","World","News","article","Foreign Aid Overhaul Proposed","Foreign Aid Overhaul Proposed"
"https://www.nytimes.com/1993/09/13/world/mexico-city-journal-at-mexico-s-very-heart-the-aggrieved-cry-out.html","Tim Golden","1993-09-13","","882","null","The New York Times","World","News","article","Mexico City Journal; At Mexico's Very Heart, the Aggrieved Cry Out","Mexico City Journal; At Mexico's Very Heart, the Aggrieved Cry Out"
"https://www.nytimes.com/1993/12/10/business/credit-markets-argentine-notes-draw-investors.html","Jonathan Fuerbringer","1993-12-10","","1064","null","The New York Times","Business Day","News","article","Argentine Notes Draw Investors","CREDIT MARKETS; Argentine Notes Draw Investors"
"https://www.nytimes.com/1993/04/22/business/media-business-advertising-agency-executives-unite-urge-ad-cure-for-ailing.html","Stuart Elliott","1993-04-22","","838","null","The New York Times","Business Day","News","article","Agency executives unite to urge the ad cure for ailing branded products.","THE MEDIA BUSINESS: ADVERTISING; Agency executives unite to urge the ad cure for ailing branded products."
"https://www.nytimes.com/1993/05/12/business/company-news-a-cube-to-carry-pepsi-looks-to-reshape-packaging-for-soda-cans.html","Michael Janofsky","1993-05-12","","393","null","The New York Times","Business Day","News","article","COMPANY NEWS: A Cube to Carry; Pepsi Looks to Reshape Packaging for Soda Cans","COMPANY NEWS: A Cube to Carry; Pepsi Looks to Reshape Packaging for Soda Cans"
"https://www.nytimes.com/1993/11/16/business/company-news-travelers-sells-11-properties-for-256-million.html","Bloomberg News","1993-11-16","","113","null","The New York Times","Business Day","News","article","TRAVELERS SELLS 11 PROPERTIES FOR $256 MILLION","COMPANY NEWS; TRAVELERS SELLS 11 PROPERTIES FOR $256 MILLION"
"https://www.nytimes.com/1993/05/04/business/high-court-restricts-antitrust-tactic.html","Linda Greenhouse","1993-05-04","","844","null","The New York Times","Business Day","News","article","High Court Restricts Antitrust Tactic","High Court Restricts Antitrust Tactic"
"https://www.nytimes.com/1993/07/26/business/media-business-television-ordering-fewer-episodes-its-new-shows-cbs-tries-change.html","Bill Carter","1993-07-26","","1086","null","The New York Times","Business Day","News","article","THE MEDIA BUSINESS: Television; By ordering fewer episodes of its new shows, CBS tries to change a system, and to save money.","THE MEDIA BUSINESS: Television; By ordering fewer episodes of its new shows, CBS tries to change a system, and to save money."
"https://www.nytimes.com/1993/12/19/world/egypt-fears-more-violent-holy-war-by-militants.html","Chris Hedges","1993-12-19","","1291","null","The New York Times","World","News","article","Egypt Fears More Violent 'Holy War' by Militants","Egypt Fears More Violent 'Holy War' by Militants"
"https://www.nytimes.com/1993/11/14/world/neo-nazi-spurs-a-german-city-to-a-reaction.html","Stephen Kinzer","1993-11-14","","671","null","The New York Times","World","News","article","Neo-Nazi Spurs A German City To a Reaction","Neo-Nazi Spurs A German City To a Reaction"
"https://www.nytimes.com/1993/05/04/world/ex-spy-chief-assails-german-treason-trial.html","null","1993-05-04","","193","null","The New York Times","World","News","article","Ex-Spy Chief Assails German Treason Trial","Ex-Spy Chief Assails German Treason Trial"
