"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/1998/12/10/technology/l-finding-jobs-at-ski-resorts-361640.html","null","1998-12-10","Letter from John Andrew says there are Web sites that bring together job seekers and employers in snow-sports industry (S)","107","null","The New York Times","Technology","Letter","article","Finding Jobs at Ski Resorts","Finding Jobs at Ski Resorts"
"https://www.nytimes.com/1998/01/13/business/responding-to-rivals-sun-plans-to-revamp-work-station-business.html","Steve Lohr","1998-01-13","Sun Microsystems Inc to announce overhaul of its work station business, including machines priced below $3,000, in response to competition from increasingly powerful personal computers (S)","406","null","The New York Times","Business Day","News","article","Responding to Rivals, Sun Plans to Revamp Work Station Business","Responding to Rivals, Sun Plans to Revamp Work Station Business"
"https://www.nytimes.com/1998/12/26/business/international-business-new-europe-importing-ways-wall-st-for-investment-firms.html","Alan Cowell","1998-12-26","American investment banks are competing to export more of Wall Street's ways to Europe as profit expectations heighten with imminent introduction of the euro; many financial specialists are forecasting profound changes in way continental European ...","1617","null","The New York Times","Business Day","News","article","INTERNATIONAL BUSINESS: THE NEW EUROPE -- Importing the Ways of Wall St.; For Investment Firms, Euro Spells Opportunity","INTERNATIONAL BUSINESS: THE NEW EUROPE -- Importing the Ways of Wall St.; For Investment Firms, Euro Spells Opportunity"
"https://www.nytimes.com/1998/09/15/business/company-news-transmontaigne-plans-to-acquire-louis-dreyfus-energy.html","Bloomberg News","1998-09-15","Transmontaigne Inc to buy part of Louis Dreyfus Corp's energy division for about $161 million in cash and stock (S)","103","null","The New York Times","Business Day","News","article","TRANSMONTAIGNE PLANS TO ACQUIRE LOUIS DREYFUS ENERGY","COMPANY NEWS; TRANSMONTAIGNE PLANS TO ACQUIRE LOUIS DREYFUS ENERGY"
"https://www.nytimes.com/1998/05/22/business/getting-serious-ben-jerry-s-cherry-garcia-friends-trade-funky-for-functional.html","Constance Hays","1998-05-22","Perry D Odak, new chief executive at Ben & Jerry's Homemade Inc, has brought no-nonsense business attitude to countercultural ice cream maker; he has introduced new flavors, redesigned packaging and dropped some unprofitable products; Odak, who to...","1710","null","The New York Times","Business Day","News","article","Getting Serious at Ben & Jerry's; Cherry Garcia and Friends Trade Funky for Functional","Getting Serious at Ben & Jerry's; Cherry Garcia and Friends Trade Funky for Functional"
"https://www.nytimes.com/1998/03/08/world/russia-s-tax-police-press-media-message-pay-up.html","Alessandra Stanley","1998-03-08","Russia's tax service to begin media blitz to prod tax-shirking Russians to file their tax returns before April 1 deadline; low level of compliance in Russia noted; last year, Russian Govt collected only about 52 percent of taxes due; last year in ...","1180","null","The New York Times","World","News","article","Russia's Tax Police Press Media Message: Pay Up","Russia's Tax Police Press Media Message: Pay Up"
"https://www.nytimes.com/1998/08/07/world/mountains-of-bad-debt-stifle-russian-economy.html","Celestine Bohlen","1998-08-07","Russia's financial crisis is playing itself out on wider landscape of Russian economy; looming largest of all is mountain of unpaid bills that have accumulated as companies, private and government, run out of money to pay each other, their workers...","1225","null","The New York Times","World","News","article","Mountains of Bad Debt Stifle Russian Economy","Mountains of Bad Debt Stifle Russian Economy"
"https://www.nytimes.com/1998/11/29/business/business-diary-data-offer-no-hint-yet-of-a-slowing-economy.html","null","1998-11-29","American gross domestic product posts 3.9 percent gain in third quarter, confounding warnings that Asian and Russian economic crises would slow US economy (S)","180","null","The New York Times","Business Day","News","article","Data Offer No Hint Yet Of a Slowing Economy","BUSINESS: DIARY; Data Offer No Hint Yet Of a Slowing Economy"
"https://www.nytimes.com/1998/05/24/business/diary-086240.html","null","1998-05-24","","918","null","The New York Times","Business Day","News","article","DIARY","DIARY"
"https://www.nytimes.com/1998/10/17/business/international-briefs-all-nippon-airways-may-join-star-alliance.html","Bloomberg News","1998-10-17","All Nippon Airways Co is set to become next member of Star Alliance, world's biggest airline group, as alliance pushes to expand its reach in Asia (S)","81","null","The New York Times","Business Day","News","article","All Nippon Airways May Join Star Alliance","INTERNATIONAL BRIEFS; All Nippon Airways May Join Star Alliance"
