"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/1988/03/09/world/afghan-rebels-discord-widens-as-pullout-nears.html","Henry Kamm","1988-03-09","","1221","null","The New York Times","World","News","article","Afghan Rebels' Discord Widens as Pullout Nears","Afghan Rebels' Discord Widens as Pullout Nears"
"https://www.nytimes.com/1988/06/11/business/patents-fire-resistant-process-for-blends-of-fabric.html","Edmund Andrews","1988-06-11","","217","null","The New York Times","Business Day","News","article","Fire-Resistant Process For Blends of Fabric","PATENTS; Fire-Resistant Process For Blends of Fabric"
"https://www.nytimes.com/1988/12/15/business/the-media-business-advertising-regulation-by-the-states-is-debated.html","Randall Rothenberg","1988-12-15","","613","null","The New York Times","Business Day","News","article","Regulation By the States Is Debated","THE MEDIA BUSINESS: ADVERTISING; Regulation By the States Is Debated"
"https://www.nytimes.com/1988/12/28/business/home-resale-rise-is-1.1.html","null","1988-12-28","","212","null","The New York Times","Business Day","News","article","Home Resale Rise Is 1.1%","Home Resale Rise Is 1.1%"
"https://www.nytimes.com/1988/03/13/world/mozambique-wins-a-skirmish-on-health-care.html","Sheila Rule","1988-03-13","","820","null","The New York Times","World","News","article","Mozambique Wins a Skirmish on Health Care","Mozambique Wins a Skirmish on Health Care"
"https://www.nytimes.com/1988/04/23/business/stock-exchange-plan-for-halt-in-trading-widely-criticized.html","James Sterngold","1988-04-23","","1904","null","The New York Times","Business Day","News","article","Stock Exchange Plan for Halt In Trading Widely Criticized","Stock Exchange Plan for Halt In Trading Widely Criticized"
"https://www.nytimes.com/1988/11/03/business/executive-changes-722388.html","null","1988-11-03","","345","null","The New York Times","Business Day","News","article","EXECUTIVE CHANGES","EXECUTIVE CHANGES"
"https://www.nytimes.com/1988/04/27/business/loss-at-first-republicbank.html","null","1988-04-27","","239","null","The New York Times","Business Day","News","article","Loss at First Republicbank","Loss at First Republicbank"
"https://www.nytimes.com/1988/03/16/business/vehicle-sales-up-this-month.html","Philip Ross","1988-03-16","","672","null","The New York Times","Business Day","News","article","Vehicle Sales Up This Month","Vehicle Sales Up This Month"
"https://www.nytimes.com/1988/02/06/world/from-palestinian-rage-new-leadership-rises.html","John Kifner","1988-02-06","","1688","null","The New York Times","World","News","article","From Palestinian Rage, New Leadership Rises","From Palestinian Rage, New Leadership Rises"
"https://www.nytimes.com/1988/06/10/business/company-news-investors-disclose-talks-on-scherer.html","null","1988-06-10","","180","null","The New York Times","Business Day","News","article","Company News; Investors Disclose Talks on Scherer","Company News; Investors Disclose Talks on Scherer"
"https://www.nytimes.com/1988/12/14/business/business-technology-skiing-electrons-on-a-fast-path.html","null","1988-12-14","","269","null","The New York Times","Business Day","News","article","Skiing Electrons On a Fast Path","BUSINESS TECHNOLOGY; Skiing Electrons On a Fast Path"
"https://www.nytimes.com/1988/02/15/world/cyprus-chief-loses-election-runoff-set-to-pick-successor.html","null","1988-02-15","","109","null","The New York Times","World","News","article","Cyprus Chief Loses Election; Runoff Set to Pick Successor","Cyprus Chief Loses Election; Runoff Set to Pick Successor"
"https://www.nytimes.com/1988/11/14/business/credit-markets-concerns-rise-over-dollar-s-fall.html","Kenneth Gilpin","1988-11-14","","898","null","The New York Times","Business Day","News","article","Concerns Rise Over Dollar's Fall","CREDIT MARKETS; Concerns Rise Over Dollar's Fall"
"https://www.nytimes.com/1988/03/25/business/dow-plunges-43.77-points-to-2023.87.html","Phillip Wiggins","1988-03-25","","1003","null","The New York Times","Business Day","News","article","Dow Plunges 43.77 Points, To 2,023.87","Dow Plunges 43.77 Points, To 2,023.87"
"https://www.nytimes.com/1988/09/29/world/soviet-party-calls-a-hasty-meeting-setting-off-speculation-on-chief-s-aims.html","Philip Taubman","1988-09-29","","959","null","The New York Times","World","News","article","Soviet Party Calls a Hasty Meeting, Setting Off Speculation on Chief's Aims","Soviet Party Calls a Hasty Meeting, Setting Off Speculation on Chief's Aims"
"https://www.nytimes.com/1988/06/17/business/finance-new-issues-receivables-back-sears-unit-s-debt.html","null","1988-06-17","","156","null","The New York Times","Business Day","News","article","Receivables Back Sears Unit's Debt","FINANCE/NEW ISSUES; Receivables Back Sears Unit's Debt"
"https://www.nytimes.com/1988/02/28/world/panama-president-flees-from-home.html","Stephen Kinzer","1988-02-28","","770","null","The New York Times","World","News","article","PANAMA PRESIDENT FLEES FROM HOME","PANAMA PRESIDENT FLEES FROM HOME"
"https://www.nytimes.com/1988/03/06/business/a-new-tax-code-in-the-spotlight-a-worksheet-to-estimate-taxable-income.html","null","1988-03-06","","108","null","The New York Times","Business Day","News","article","A Worksheet to Estimate Taxable Income","A NEW TAX CODE IN THE SPOTLIGHT; A Worksheet to Estimate Taxable Income"
"https://www.nytimes.com/1988/06/16/business/mcorp-sees-profit-despite-problems.html","null","1988-06-16","","194","null","The New York Times","Business Day","News","article","Mcorp Sees Profit Despite Problems","Mcorp Sees Profit Despite Problems"
"https://www.nytimes.com/1988/08/26/world/nepalese-city-digs-out-after-quake.html","Sanjoy Hazarika","1988-08-26","","762","null","The New York Times","World","News","article","Nepalese City Digs Out After Quake","Nepalese City Digs Out After Quake"
"https://www.nytimes.com/1988/10/21/business/drug-makers-profits-rise.html","null","1988-10-21","","226","null","The New York Times","Business Day","News","article","Drug Makers' Profits Rise","Drug Makers' Profits Rise"
"https://www.nytimes.com/1988/01/11/world/why-new-delhi-s-plans-just-don-t-work.html","Steven Weisman","1988-01-11","","497","null","The New York Times","World","News","article","Why New Delhi's Plans Just Don't Work","Why New Delhi's Plans Just Don't Work"
"https://www.nytimes.com/1988/02/10/world/consul-asserts-cia-aided-in-panama-cover-up.html","Elaine Sciolino","1988-02-10","","949","null","The New York Times","World","News","article","Consul Asserts C.I.A. Aided in Panama Cover-Up","Consul Asserts C.I.A. Aided in Panama Cover-Up"
"https://www.nytimes.com/1988/05/12/business/democrats-stage-rally-at-capitol-for-trade-bill.html","null","1988-05-12","","414","null","The New York Times","Business Day","News","article","Democrats Stage Rally At Capitol for Trade Bill","Democrats Stage Rally At Capitol for Trade Bill"
"https://www.nytimes.com/1988/07/19/world/basis-for-an-end-to-persian-gulf-fighting-security-council-resolution-598.html","null","1988-07-19","","630","null","The New York Times","World","News","article","Basis for an End to Persian Gulf Fighting: Security Council Resolution 598","Basis for an End to Persian Gulf Fighting: Security Council Resolution 598"
"https://www.nytimes.com/1988/10/30/world/soviet-test-data-rekindle-dispute.html","Michael Gordon","1988-10-30","","756","null","The New York Times","World","News","article","SOVIET TEST DATA REKINDLE DISPUTE","SOVIET TEST DATA REKINDLE DISPUTE"
"https://www.nytimes.com/1988/08/19/business/executive-changes-162388.html","null","1988-08-19","","268","null","The New York Times","Business Day","News","article","EXECUTIVE CHANGES","EXECUTIVE CHANGES"
"https://www.nytimes.com/1988/01/09/world/washington-is-losing-hope-for-a-fair-election-in-haiti.html","David Shipler","1988-01-09","","1118","null","The New York Times","World","News","article","Washington Is Losing Hope For a Fair Election in Haiti","Washington Is Losing Hope For a Fair Election in Haiti"
"https://www.nytimes.com/1988/04/19/world/police-shoot-tear-gas-at-south-africa-pupils.html","null","1988-04-19","","135","null","The New York Times","World","News","article","Police Shoot Tear Gas At South Africa Pupils","Police Shoot Tear Gas At South Africa Pupils"
"https://www.nytimes.com/1988/06/25/business/company-news-executives-of-payless-are-seeking-takeover.html","Robert Cole","1988-06-25","","240","null","The New York Times","Business Day","News","article","Executives of Payless Are Seeking Takeover","COMPANY NEWS; Executives of Payless Are Seeking Takeover"
"https://www.nytimes.com/1988/01/05/business/dollar-bolstered-by-central-banks-stock-prices-rise.html","Peter Kilborn","1988-01-05","","1262","null","The New York Times","Business Day","News","article","STOCK PRICES RISE","DOLLAR BOLSTERED BY CENTRAL BANKS; STOCK PRICES RISE"
"https://www.nytimes.com/1988/11/03/world/moscow-permits-world-court-role.html","Paul Lewis","1988-11-03","","777","null","The New York Times","World","News","article","MOSCOW PERMITS WORLD COURT ROLE","MOSCOW PERMITS WORLD COURT ROLE"
"https://www.nytimes.com/1988/11/06/world/violence-worsens-in-south-korean-protests.html","null","1988-11-06","","586","null","The New York Times","World","News","article","Violence Worsens in South Korean Protests","Violence Worsens in South Korean Protests"
"https://www.nytimes.com/1988/03/27/world/americans-living-in-ex-canal-zone-complain-of-harassment-by-panama.html","Larry Rohter","1988-03-27","","1197","null","The New York Times","World","News","article","Americans Living in Ex-Canal Zone Complain of Harassment by Panama","Americans Living in Ex-Canal Zone Complain of Harassment by Panama"
"https://www.nytimes.com/1988/06/15/world/ousted-palestinian-american-says-shamir-made-me-a-hero.html","Marvine Howe","1988-06-15","","542","null","The New York Times","World","News","article","Ousted Palestinian-American Says Shamir 'Made Me a Hero'","Ousted Palestinian-American Says Shamir 'Made Me a Hero'"
"https://www.nytimes.com/1988/07/12/business/kiewit-official-settles-insider-trading-charge.html","Gregory Robb","1988-07-12","","475","null","The New York Times","Business Day","News","article","Kiewit Official Settles Insider Trading Charge","Kiewit Official Settles Insider Trading Charge"
"https://www.nytimes.com/1988/03/16/business/company-news-first-nationwide-sets-joint-venture.html","null","1988-03-16","","136","null","The New York Times","Business Day","News","article","First Nationwide Sets Joint Venture","COMPANY NEWS; First Nationwide Sets Joint Venture"
"https://www.nytimes.com/1988/04/20/world/warsaw-journal-hero-of-the-ghetto-nemesis-of-2-establishments.html","John Tagliabue","1988-04-20","","931","null","The New York Times","World","News","article","Warsaw Journal; Hero of the Ghetto, Nemesis of 2 Establishments","Warsaw Journal; Hero of the Ghetto, Nemesis of 2 Establishments"
